Company Name,Job Title,Salaries Reported,Location,,Salary/yr,,,,
Arcadis,Data Scientist,1,Paris,,"1,221,714",95.6124,,,
The Sparks Foundation,Data Scientist,1,Paris,,"352,567",27.5922,,,
Shree Cement,Data Scientist,1,Paris,,"305,428",23.90306087,,,
Bharat Financial Inclusion,Data Scientist,1,Paris,,"1,309,535",102.4853478,,,
Tech Data,Data Scientist,1,Paris,,"50,000",3.913043478,,,
IVL Global,Data Scientist,1,Paris,,"727,471",56.93251304,,,
Gramener,Data Scientist,1,Paris,,"828,777",64.8608087,,,
Gramener,Data Scientist,1,Paris,,"10,749",0.841226087,,,
Magnaquest,Data Scientist,1,Paris,,"287,667",22.51306957,,,
MOURI Tech,Data Scientist,1,Paris,,"21,116",1.652556522,,,
Anuj,Data Scientist,1,Paris,,"214,977",16.82428696,,,
Jigsaw Academy,Data Scientist,1,Paris,,"503,667",39.41741739,,,
Unifytech,Data Scientist,1,Paris,,"314,739",24.63174783,,,
Kroll,Data Scientist,1,Paris,,"1,100,000",86.08695652,,,
Industryarc,Data Scientist,1,Paris,,"1,094,666",85.66951304,,,
Karvy Data Management Services (India),Data Scientist,1,Paris,,"859,906",67.2969913,,,
Zen3 Info Solutions,Data Scientist,1,Paris,,"374,330",29.2953913,,,
Techolution,Data Scientist,1,Paris,,"900,000",70.43478261,,,
Techolution,Data Scientist,1,Paris,,"15,135",1.184478261,,,
Qwerty Concepts,Data Scientist,1,Paris,,"5,081,882",397.7125043,,,
Gi Group,Data Scientist,1,Paris,,"312,358",24.4454087,,,
Object Technology Solutions India,Data Scientist,1,Paris,,"1,849,511",144.7443391,,,
Tata Consultancy Services,Data Scientist,27,Warsaw,,"624,717",48.89089565,,,
IBM,Data Scientist,21,Warsaw,,"916,284",71.70918261,,,
Accenture,Data Scientist,18,Warsaw,,"1,196,560",93.64382609,,,
Ericsson-Worldwide,Data Scientist,16,Warsaw,,"808,616",63.2829913,,,
UnitedHealth Group,Data Scientist,16,Warsaw,,"1,235,654",96.70335652,,,
Delhivery,Data Scientist,15,Warsaw,,"1,249,434",97.7817913,,,
ZS Associates,Data Scientist,11,Warsaw,,"1,294,964",101.3450087,,,
EXL Service,Data Scientist,11,Warsaw,,"1,242,238",97.21862609,,,
Optum,Data Scientist,11,Warsaw,,"1,276,202",99.87667826,,,
dunnhumby,Data Scientist,11,Warsaw,,"1,155,616",90.43951304,,,
Nagarro,Data Scientist,10,Warsaw,,"1,024,121",80.1486,,,
Optum Global Solutions,Data Scientist,10,Warsaw,,"1,455,101",113.8774696,,,
Valiance Solutions,Data Scientist,10,Warsaw,,"885,863",69.3284087,,,
OYO,Data Scientist,9,Warsaw,,"1,451,573",113.6013652,,,
Cognizant Technology Solutions,Data Scientist,8,Warsaw,,"965,789",75.58348696,,,
Amazon,Data Scientist,8,Warsaw,,"2,063,316",161.4769043,,,
Innovaccer,Data Scientist,8,Warsaw,,"1,239,994",97.0430087,,,
Fresher,Data Scientist,7,Warsaw,,"50,244",3.93213913,,,
VMock,Data Scientist,7,Warsaw,,"1,507,325",117.9645652,,,
HCL Technologies,Data Scientist,6,Warsaw,,"690,381",54.02981739,,,
Genpact,Data Scientist,6,Warsaw,,"591,185",46.26665217,,,
CARS24.com,Data Scientist,6,Warsaw,,"1,080,483",84.55953913,,,
Vidooly Media Tech,Data Scientist,6,Warsaw,,"35,032",2.741634783,,,
Algo8.ai,Data Scientist,6,Warsaw,,"575,502",45.03928696,,,
ParallelDots,Data Scientist,6,Warsaw,,"848,028",66.3674087,,,
Tech Mahindra,Data Scientist,5,Warsaw,,"1,081,397",84.63106957,,,
ABC,Data Scientist,5,Warsaw,,"728,836",57.03933913,,,
Bharti Airtel,Data Scientist,5,Warsaw,,"1,628,952",127.4832,,,
Times Internet,Data Scientist,5,Warsaw,,"1,849,285",144.7266522,,,
R Systems,Data Scientist,5,Warsaw,,"1,887,245",147.6974348,,,
Lumiq (India),Data Scientist,5,Warsaw,,"739,714",57.89066087,,,
Algoscale,Data Scientist,5,Warsaw,,"537,441",42.0606,,,
Deloitte,Data Scientist,4,Warsaw,,"1,275,546",99.82533913,,,
First Student,Data Scientist,4,Warsaw,,"54,959",4.30113913,,,
Publicis Sapient,Data Scientist,4,Warsaw,,"1,364,961",106.8230348,,,
Gartner,Data Scientist,4,Warsaw,,"1,929,406",150.9969913,,,
Sprinklr,Data Scientist,4,Warsaw,,"1,804,941",141.2562522,,,
Naukri.com,Data Scientist,4,Warsaw,,"2,576,614",201.6480522,,,
Great Learning,Data Scientist,4,Warsaw,,"844,078",66.05827826,,,
Guavus,Data Scientist,4,Warsaw,,"1,531,036",119.8202087,,,
Octro,Data Scientist,4,Warsaw,,"1,167,179",91.34444348,,,
Analytics Vidhya,Data Scientist,4,Warsaw,,"796,172",62.30911304,,,
Humonics,Data Scientist,4,Warsaw,,"929,072",72.70998261,,,
Tata Consultancy Services,Data Scientist,3,Warsaw,,"40,359",3.158530435,,,
Infosys,Data Scientist,3,Warsaw,,"825,326",64.59073043,,,
Accenture,Data Scientist,3,Warsaw,,"33,879",2.6514,,,
Capgemini,Data Scientist,3,Warsaw,,"1,000,000",78.26086957,,,
Concentrix,Data Scientist,3,Warsaw,,"519,997",40.69541739,,,
Tata Consultancy Services (North America),Data Scientist,3,Warsaw,,"712,666",55.77386087,,,
Google,Data Scientist,3,Warsaw,,"1,007,334",78.83483478,,,
WNS,Data Scientist,3,Warsaw,,"1,143,785",89.5136087,,,
American Express,Data Scientist,3,Warsaw,,"1,919,822",150.2469391,,,
Paytm,Data Scientist,3,Warsaw,,"1,800,000",140.8695652,,,
Zomato,Data Scientist,3,Warsaw,,"1,346,762",105.3987652,,,
Fractal,Data Scientist,3,Warsaw,,"1,463,014",114.4967478,,,
Boston Consulting Group,Data Scientist,3,Warsaw,,"2,504,513",196.0053652,,,
Virtual Employee,Data Scientist,3,Warsaw,,"977,371",76.48990435,,,
LiquidHub,Data Scientist,3,Warsaw,,"1,041,930",81.54234783,,,
Optum Global Solutions India,Data Scientist,3,Warsaw,,"1,074,883",84.12127826,,,
Unified Healthcare Group,Data Scientist,3,Warsaw,,"1,221,714",95.6124,,,
Decision Point,Data Scientist,3,Warsaw,,"989,135",77.41056522,,,
Elucidata (MA),Data Scientist,3,Warsaw,,"1,030,450",80.64391304,,,
Inshorts,Data Scientist,3,Warsaw,,"2,032,753",159.0850174,,,
EasyRewardz,Data Scientist,3,Warsaw,,"1,004,884",78.64309565,,,
Milkbasket,Data Scientist,3,Warsaw,,"1,175,030",91.95886957,,,
Exzeo,Data Scientist,3,Warsaw,,"813,690",63.68008696,,,
Blackcoffer,Data Scientist,3,Warsaw,,"25,000",1.956521739,,,
Tatras Data,Data Scientist,3,Warsaw,,"821,904",64.32292174,,,
Monsoon (India),Data Scientist,3,Warsaw,,"967,041",75.68146957,,,
Wipro,Data Scientist,2,Warsaw,,"806,162",63.09093913,,,
LTI,Data Scientist,2,Warsaw,,"57,441",4.495382609,,,
Microsoft,Data Scientist,2,Warsaw,,"87,349",6.836008696,,,
Wipro Technologies,Data Scientist,2,Warsaw,,"5,092,618",398.552713,,,
Larsen & Toubro,Data Scientist,2,Warsaw,,"62,616",4.900382609,,,
Google,Data Scientist,2,Warsaw,,"42,253",3.306756522,,,
Google,Data Scientist,2,Warsaw,,"298,664",23.37370435,,,
DONE by NONE,Data Scientist,2,Warsaw,,"87,863",6.876234783,,,
DONE by NONE,Data Scientist,2,Warsaw,,"40,662",3.182243478,,,
OYO,Data Scientist,2,Warsaw,,"56,282",4.404678261,,,
Adobe,Data Scientist,2,Warsaw,,"1,511,412",118.2844174,,,
Coforge,Data Scientist,2,Warsaw,,"1,600,000",125.2173913,,,
S&P Global,Data Scientist,2,Warsaw,,"988,792",77.38372174,,,
Snapdeal,Data Scientist,2,Warsaw,,"1,126,209",88.13809565,,,
IHS Markit,Data Scientist,2,Warsaw,,"1,022,383",80.01258261,,,
Nielsen,Data Scientist,2,Warsaw,,"82,889",6.486965217,,,
McKinsey & Company,Data Scientist,2,Warsaw,,"1,820,394",142.4656174,,,
MakeMyTrip,Data Scientist,2,Warsaw,,"1,431,111",111.9999913,,,
PolicyBazaar,Data Scientist,2,Warsaw,,"1,050,911",82.2452087,,,
Mastercard,Data Scientist,2,Warsaw,,"2,372,152",185.6466783,,,
XYZ Tech,Data Scientist,2,Warsaw,,"960,895",75.20047826,,,
Amity University,Data Scientist,2,Warsaw,,"1,059,305",82.90213043,,,
MetLife,Data Scientist,2,Warsaw,,"841,773",65.87788696,,,
Incedo,Data Scientist,2,Warsaw,,"900,640",70.48486957,,,
Aptara,Data Scientist,2,Warsaw,,"92,432",7.233808696,,,
Yatra Online Pvt Ltd,Data Scientist,2,Warsaw,,"627,616",49.11777391,,,
Xebia,Data Scientist,2,Warsaw,,"1,634,470",127.9150435,,,
Pitney Bowes,Data Scientist,2,Warsaw,,"1,364,816",106.811687,,,
Housing.com,Data Scientist,2,Warsaw,,"1,403,697",109.8545478,,,
McKinsey Knowledge Center,Data Scientist,2,Warsaw,,"1,881,607",147.2562,,,
CarDekho,Data Scientist,2,Warsaw,,"1,352,722",105.8652,,,
Ericsson IT Solutions & Services,Data Scientist,2,Warsaw,,"868,995",68.00830435,,,
OLX Group,Data Scientist,2,Warsaw,,"1,568,839",122.7787043,,,
1mg,Data Scientist,2,Warsaw,,"991,426",77.58986087,,,
Denave,Data Scientist,2,Warsaw,,"99,573",7.792669565,,,
RateGain,Data Scientist,2,Warsaw,,"163,475",12.79369565,,,
The Sparks Foundation,Data Scientist,2,Warsaw,,"22,194",1.736921739,,,
Decimal Technologies,Data Scientist,2,Warsaw,,"1,031,408",80.71888696,,,
Verisk Analytics,Data Scientist,2,Warsaw,,"658,000",51.49565217,,,
Birdeye,Data Scientist,2,Warsaw,,"2,311,305",180.8847391,,,
Tokopedia,Data Scientist,2,Warsaw,,"127,510",9.979043478,,,
Elucidata (MA),Data Scientist,2,Warsaw,,"25,879",2.025313043,,,
RxLogix Corporation,Data Scientist,2,Warsaw,,"1,195,034",93.5244,,,
Atlan,Data Scientist,2,Warsaw,,"17,362",1.358765217,,,
Ganit,Data Scientist,2,Warsaw,,"1,170,069",91.57061739,,,
Analytics Vidhya,Data Scientist,2,Warsaw,,"12,647",0.989765217,,,
Loginworks,Data Scientist,2,Warsaw,,"527,901",41.3139913,,,
Innefu Labs Pvt,Data Scientist,2,Warsaw,,"767,567",60.07046087,,,
ABSAS Solutions,Data Scientist,2,Warsaw,,"22,283",1.743886957,,,
Ezappsolution,Data Scientist,2,Warsaw,,"1,094,569",85.66192174,,,
Netomi,Data Scientist,2,Warsaw,,"1,556,582",121.8194609,,,
Cargoflash Infotech,Data Scientist,2,Warsaw,,"8,153",0.63806087,,,
Blackcoffer,Data Scientist,2,Warsaw,,"7,547",0.590634783,,,
Cube26,Data Scientist,2,Warsaw,,"1,028,546",80.49490435,,,
AppyHigh Technology,Data Scientist,2,Warsaw,,"874,317",68.4248087,,,
Flip Robo,Data Scientist,2,Warsaw,,"267,024",20.89753043,,,
TurningCloud Solutions,Data Scientist,2,Warsaw,,"424,014",33.18370435,,,
Child Health Imprints,Data Scientist,2,Warsaw,,"843,305",65.99778261,,,
Blue Sky Analytics,Data Scientist,2,Warsaw,,"37,621",2.944252174,,,
FarmGuide,Data Scientist,2,Warsaw,,"1,047,782",82.00033043,,,
Kvantum,Data Scientist,2,Warsaw,,"1,034,962",80.99702609,,,
Precily,Data Scientist,2,Warsaw,,"670,578",52.48001739,,,
Innovative Business Solutions,Data Scientist,2,Warsaw,,"821,904",64.32292174,,,
Scry Analytics,Data Scientist,2,Warsaw,,"110,790",8.670521739,,,
Innowatts,Data Scientist,2,Warsaw,,"70,540",5.520521739,,,
SimplifyVMS,Data Scientist,2,Warsaw,,"56,000",4.382608696,,,
Akaike Technologies,Data Scientist,2,Warsaw,,"904,395",70.77873913,,,
Infosys,Data Scientist,1,Warsaw,,"16,940",1.32573913,,,
Capgemini,Data Scientist,1,Warsaw,,"464,246",36.33229565,,,
IBM,Data Scientist,1,Warsaw,,"602,930",47.18582609,,,
Tech Mahindra,Data Scientist,1,Warsaw,,"51,669",4.04366087,,,
ICICI Bank,Data Scientist,1,Warsaw,,"17,892",1.400243478,,,
DXC Technology,Data Scientist,1,Warsaw,,"74,543",5.8338,,,
KPMG,Data Scientist,1,Warsaw,,"805,867",63.06785217,,,
Microsoft,Data Scientist,1,Warsaw,,"1,221,714",95.6124,,,
J.P. Morgan,Data Scientist,1,Warsaw,,"1,000,000",78.26086957,,,
ABC,Data Scientist,1,Warsaw,,"3,082,142",241.211113,,,
ABC,Data Scientist,1,Warsaw,,"87,000",6.808695652,,,
Wipro Technologies,Data Scientist,1,Warsaw,,"50,367",3.941765217,,,
Reliance Industries,Data Scientist,1,Warsaw,,"306,582",23.99337391,,,
Capgemini Engineering,Data Scientist,1,Warsaw,,"1,210,770",94.75591304,,,
Teleperformance,Data Scientist,1,Warsaw,,"16,940",1.32573913,,,
Honeywell,Data Scientist,1,Warsaw,,"1,500,000",117.3913043,,,
Mu Sigma,Data Scientist,1,Warsaw,,"559,071",43.75338261,,,
NTT DATA,Data Scientist,1,Warsaw,,"1,323,523",103.5800609,,,
Freelancer,Data Scientist,1,Warsaw,,"1,031,658",80.73845217,,,
SAP,Data Scientist,1,Warsaw,,"1,712,468",134.0192348,,,
Nokia,Data Scientist,1,Warsaw,,"454,187",35.54506957,,,
Barclays,Data Scientist,1,Warsaw,,"2,014,668",157.6696696,,,
WNS,Data Scientist,1,Warsaw,,"31,914",2.497617391,,,
Siemens,Data Scientist,1,Warsaw,,"104,913",8.210582609,,,
Zoho,Data Scientist,1,Warsaw,,"1,468,099",114.8947043,,,
Nones,Data Scientist,1,Warsaw,,"3,026,926",236.8898609,,,
Samsung Electronics,Data Scientist,1,Warsaw,,"2,063,316",161.4769043,,,
EMPLOYERS,Data Scientist,1,Warsaw,,"25,000",1.956521739,,,
Yes Bank,Data Scientist,1,Warsaw,,"1,210,770",94.75591304,,,
Bank of America,Data Scientist,1,Warsaw,,"1,300,000",101.7391304,,,
Maruti Suzuki,Data Scientist,1,Warsaw,,"803,907",62.91446087,,,
Cyient,Data Scientist,1,Warsaw,,"16,123",1.2618,,,
TCS,Data Scientist,1,Warsaw,,"734,050",57.4473913,,,
TCS,Data Scientist,1,Warsaw,,"805,867",63.06785217,,,
Birlasoft,Data Scientist,1,Warsaw,,"800,000",62.60869565,,,
Sopra Steria,Data Scientist,1,Warsaw,,"504,488",39.48166957,,,
Self Opportunity,Data Scientist,1,Warsaw,,"31,079",2.432269565,,,
Evalueserve,Data Scientist,1,Warsaw,,"855,199",66.92861739,,,
Optum,Data Scientist,1,Warsaw,,"51,369",4.020182609,,,
Collabera,Data Scientist,1,Warsaw,,"1,000,000",78.26086957,,,
CSS Corporation,Data Scientist,1,Warsaw,,"1,035,971",81.0759913,,,
Thoughtworks,Data Scientist,1,Warsaw,,"2,522,438",197.4081913,,,
ABCDEF,Data Scientist,1,Warsaw,,"628,945",49.22178261,,,
Fractal,Data Scientist,1,Warsaw,,"403,590",31.58530435,,,
HighRadius,Data Scientist,1,Warsaw,,"14,606",1.143078261,,,
Intellect Design Arena,Data Scientist,1,Warsaw,,"60,000",4.695652174,,,
Infogain,Data Scientist,1,Warsaw,,"40,000",3.130434783,,,
Government of India,Data Scientist,1,Warsaw,,"72,579",5.680095652,,,
Amadeus,Data Scientist,1,Warsaw,,"16,375",1.281521739,,,
Info Edge,Data Scientist,1,Warsaw,,"2,531,779",198.1392261,,,
Delhivery,Data Scientist,1,Warsaw,,"30,658",2.399321739,,,
CitiusTech,Data Scientist,1,Warsaw,,"1,726,279",135.1000957,,,
Aon,Data Scientist,1,Warsaw,,"550,000",43.04347826,,,
Comviva,Data Scientist,1,Warsaw,,"310,014",24.26196522,,,
Bharat Heavy Electricals,Data Scientist,1,Warsaw,,"1,704,749",133.4151391,,,
Ashok Leyland,Data Scientist,1,Warsaw,,"205,476",16.08073043,,,
Vodafone Idea,Data Scientist,1,Warsaw,,"537,441",42.0606,,,
iEnergizer,Data Scientist,1,Warsaw,,"30,000",2.347826087,,,
Mastercard,Data Scientist,1,Warsaw,,"125,000",9.782608696,,,
Fractal,Data Scientist,32,Vienna,,"1,643,351",128.6100783,,,
Tata Consultancy Services,Data Scientist,18,Vienna,,"566,756",44.35481739,,,
Accenture,Data Scientist,10,Vienna,,"900,000",70.43478261,,,
Capgemini,Data Scientist,10,Vienna,,"1,055,889",82.6347913,,,
Jio,Data Scientist,10,Vienna,,"1,037,441",81.19103478,,,
Reliance Industries,Data Scientist,9,Vienna,,"1,773,222",138.7738957,,,
Housing.com,Data Scientist,8,Vienna,,"2,383,368",186.5244522,,,
Quantiphi,Data Scientist,7,Vienna,,"919,025",71.92369565,,,
Axis Bank,Data Scientist,6,Vienna,,"1,193,674",93.41796522,,,
LTI,Data Scientist,5,Vienna,,"644,930",50.47278261,,,
HDFC Bank,Data Scientist,5,Vienna,,"1,070,583",83.78475652,,,
Vodafone Idea,Data Scientist,5,Vienna,,"2,009,767",157.286113,,,
CASHe,Data Scientist,5,Vienna,,"1,098,034",85.93309565,,,
Infosys,Data Scientist,4,Vienna,,"1,102,095",86.25091304,,,
Cognizant Technology Solutions,Data Scientist,4,Vienna,,"830,959",65.03157391,,,
Deloitte,Data Scientist,4,Vienna,,"1,191,942",93.28241739,,,
First Student,Data Scientist,4,Vienna,,"1,210,857",94.76272174,,,
CitiusTech,Data Scientist,4,Vienna,,"294,111",23.01738261,,,
RBL Bank,Data Scientist,4,Vienna,,"1,180,704",92.40292174,,,
ZEE5,Data Scientist,4,Vienna,,"1,458,789",114.1660957,,,
Mahindra Integrated Business Solutions,Data Scientist,4,Vienna,,"974,832",76.2912,,,
DataScientest,Data Scientist,4,Vienna,,"45,684",3.575269565,,,
Pentation Analytics,Data Scientist,4,Vienna,,"650,654",50.92074783,,,
NDS InfoServ,Data Scientist,4,Vienna,,"926,744",72.5277913,,,
Arya.ai,Data Scientist,4,Vienna,,"838,354",65.61031304,,,
Wipro,Data Scientist,3,Vienna,,"30,368",2.376626087,,,
Amazon,Data Scientist,3,Vienna,,"1,018,095",79.677,,,
IBM,Data Scientist,3,Vienna,,"1,193,120",93.3746087,,,
PwC,Data Scientist,3,Vienna,,"1,449,831",113.4650348,,,
Google,Data Scientist,3,Vienna,,"1,355,169",106.0567043,,,
Atos-Syntel,Data Scientist,3,Vienna,,"875,733",68.53562609,,,
Siemens,Data Scientist,3,Vienna,,"1,257,890",98.44356522,,,
Mahindra,Data Scientist,3,Vienna,,"1,022,850",80.04913043,,,
eClerx,Data Scientist,3,Vienna,,"733,769",57.4254,,,
HERE Technologies,Data Scientist,3,Vienna,,"1,782,011",139.4617304,,,
HDFC Standard Life Insurance,Data Scientist,3,Vienna,,"1,221,714",95.6124,,,
Morningstar,Data Scientist,3,Vienna,,"957,432",74.92946087,,,
L&T Financial Services,Data Scientist,3,Vienna,,"886,778",69.40001739,,,
Piramal Enterprises,Data Scientist,3,Vienna,,"72,216",5.651686957,,,
Piramal Enterprises,Data Scientist,3,Vienna,,"1,160,523",90.82353913,,,
Episource,Data Scientist,3,Vienna,,"894,949",70.03948696,,,
XPO Logistics,Data Scientist,3,Vienna,,"1,581,030",123.7327826,,,
Loylty Rewardz Mngt,Data Scientist,3,Vienna,,"1,223,523",95.75397391,,,
Karza Technologies,Data Scientist,3,Vienna,,"1,700,000",133.0434783,,,
Prudential plc,Data Scientist,3,Vienna,,"1,108,264",86.73370435,,,
Dure Technologies,Data Scientist,3,Vienna,,"1,289,859",100.945487,,,
Tata Consultancy Services,Data Scientist,2,Vienna,,"18,737",1.466373913,,,
Tech Mahindra,Data Scientist,2,Vienna,,"885,892",69.33067826,,,
EY,Data Scientist,2,Vienna,,"1,025,737",80.27506957,,,
Fresher,Data Scientist,2,Vienna,,"50,367",3.941765217,,,
ICICI Bank,Data Scientist,2,Vienna,,"49,111",3.843469565,,,
Microsoft,Data Scientist,2,Vienna,,"216,685",16.95795652,,,
ABC,Data Scientist,2,Vienna,,"1,036,761",81.13781739,,,
Kotak Mahindra,Data Scientist,2,Vienna,,"66,648",5.215930435,,,
Freshworks,Data Scientist,2,Vienna,,"494,353",38.68849565,,,
NVIDIA,Data Scientist,2,Vienna,,"4,187,500",327.7173913,,,
HERE Technologies,Data Scientist,2,Vienna,,"41,940",3.28226087,,,
Fractal,Data Scientist,2,Vienna,,"39,822",3.116504348,,,
MAERSK,Data Scientist,2,Vienna,,"1,717,206",134.3900348,,,
Tata AIG General Insurance,Data Scientist,2,Vienna,,"1,406,673",110.0874522,,,
General Mills,Data Scientist,2,Vienna,,"1,734,062",135.7092,,,
Motilal Oswal Securities,Data Scientist,2,Vienna,,"649,989",50.86870435,,,
Hdfc,Data Scientist,2,Vienna,,"64,952",5.0832,,,
Tata Group,Data Scientist,2,Vienna,,"977,421",76.49381739,,,
PharmEasy,Data Scientist,2,Vienna,,"1,451,194",113.5717043,,,
Decimal Point Analytics,Data Scientist,2,Vienna,,"1,126,055",88.12604348,,,
People Group,Data Scientist,2,Vienna,,"1,314,654",102.8859652,,,
MiQ,Data Scientist,2,Vienna,,"1,240,055",97.04778261,,,
UPL,Data Scientist,2,Vienna,,"991,653",77.60762609,,,
Lead School (India),Data Scientist,2,Vienna,,"110,833",8.673886957,,,
LogiNext Solutions,Data Scientist,2,Vienna,,"465,001",36.39138261,,,
Bewakoof Brands,Data Scientist,2,Vienna,,"730,703",57.18545217,,,
Meru Mobility Tech,Data Scientist,2,Vienna,,"960,996",75.20838261,,,
Kissht,Data Scientist,2,Vienna,,"56,676",4.435513043,,,
Radhakrishna Foodland,Data Scientist,2,Vienna,,"304,060",23.796,,,
Tableau Software,Data Scientist,2,Vienna,,"2,865,536",224.2593391,,,
FlexiLoans Technologies,Data Scientist,2,Vienna,,"827,693",64.77597391,,,
Square Panda,Data Scientist,2,Vienna,,"676,720",52.96069565,,,
Think Analytics,Data Scientist,2,Vienna,,"606,168",47.43923478,,,
Locobuzz,Data Scientist,2,Vienna,,"835,493",65.3864087,,,
